text_norm,group_key,split
"refurbished panasonic cf-mx4 x360 laptop intel core i5 5th gen processor, 4gb ram, 128gb ssd storage, windows 10, 2-in-1 convertible business and student laptop",https://www.kilimall.co.ke/listing/1001362919-Lenovo-CFMX4-Laptop-i5-5th-Gen-4GB-128GB-SSD,val
amazing phone!!! unbelievable and limited offer! buy now and thank me later!!!,amazing and buy later limited now offer phone thank unbelievable,test
"limited mega deals🔥🔥 !!! corn c16 pro max 6.6&quot; storage rom 64gb ram 5gb strong battery 5000 mah double sim card smart phone on offer fingerprint face unlock,8mp seilfe 13mp type-c",https://www.kilimall.co.ke/listing/1001582808-CALUS-C16-Pro-Max-64GB-Smartphone,test
"perfect blender 10/10!!! guaranteed, money back, and super fast delivery!!!",and back blender delivery fast guaranteed money perfect super,train
i love it. it's good based on the price,https://www.jumia.co.ke/samsung-galaxy-a06-6.7-4gb-ram-64gb-dual-sim-5000mah-black-1yr-wrty-299889399.html,test
improvement. improve on sound,https://www.jumia.co.ke/villaon-v5606-1.77-1000mah-feature-phone-dual-sim-black-326370531.html,train
itel p55 24(8+16)gb ram + 128gb 6.6&quot; 90hz display game phones dual sim 4g network 50mp camera 18w fast charging 5000mah battery fingerprint and face unlock smart phones,https://www.kilimall.co.ke/listing/1000418514-itel-P55-24-816GB-128GB-66-90Hz-Smartphone,train
i love it. it works so well,https://www.jumia.co.ke/oraimo-highway-15-15.5w-car-charger-with-3-in-1-cable-263386522.html,train
comment. the phone was perfectly the one but the accompaniments were all fake,https://www.jumia.co.ke/redmi-15c-byxiaomi-6.9-upto-8gb-extended-ram-128gb-6000mah-dual-sim-black-1-yrwrty-led-watch-earpods-powerbank-325233783.html,train
unbeatable watch! top quality! deluxe! five stars!!!,deluxe five quality stars top unbeatable watch,train
unbeatable bag! free shipping! perfect! five stars!!!,bag five free perfect shipping stars unbeatable,train
authentic product. original stuff,https://www.jumia.co.ke/oraimo-magcable-cable-de-donnees-type-c-vers-type-c-1m-60w-309766023.html,test
"best price for limited time deals!!!! brand new corn c16 pro max 6.6&quot; storage rom 64gb ram 5gb strong battery 5000 mah double sim card smart phone on offer fingerprint face unlock,8mp seilfe 13mp type-c color-black 1001582778",https://www.kilimall.co.ke/listing/1001582778-CALUS-C16-PRO-MAX-66-5G-Smartphone,train
lenovo 100e chromebook 4gb 32gb emmc sd flash memory up to 256gb 11.6 inch chromebook hd - intel n-series n100-4 with chrome os english keyboard student laptop,https://www.kilimall.co.ke/listing/1001536233-Lenovo-100e-Chromebook-116-Inch,test
i like it but.... please include it's charger,https://www.jumia.co.ke/kuhl-kuhl-k2-20000mah-power-bank-high-capacity-portable-charger-for-phones-usb-devices-326556308.html,test
best price for limited time deals!!samsung galaxy a06 64gb&#x2f;128gb+4gb 50mp camera 6.7&quot; 90hz mtk helio g85 (12nm) 5000mah 25w type-c charge android 14 side fingerprint unlock phone smart phone+free gifts color-green storage-64gb 1001319381,https://www.kilimall.co.ke/listing/1001319381-Samsung-Galaxy-A06-64GB128GB-Smartphone,train
how long does my order arrive?(redirection),https://www.kilimall.co.ke/listing/1000100017-Euroken-Euro6531EE-Standing-Gas-Cooker,test
60 litres ecomax deep freezerthe ecomax energy-saving chest freezer is a small-sized home appliance that is perfect for storing all your frozen foods. the freezer has a capacity of 60 liters and hence,https://www.kilimall.co.ke/listing/1001724804-60-litres-ecomax-deep-freezerThe-Ecomax-energysaving-chest-freezer-is-a-smallsized-home-appliance-that-is-perfect-for-storing-all-your-frozen-foods-The-freezer-has-a-capacity-of-60-liters-and-hence,train
"best price for hp probook x360 11 g2 ee is a compact, versatile 11.6-inch 2-in-1 touchscreen laptop coi5 7th generation 8gbram 256gbssd x360 touchscreen color-black 1001747165",https://www.kilimall.co.ke/listing/1001747165-HP-ProBook-x360-11-G2-EE-is-a-compact-versatile-116inch-2in1-touchscreen-laptop-COI5-7TH-GENERATION-8GBRAM-256GBSSD-X360-TOUCHSCREEN,test
"tecno spark 40, impressed. perfect as advertised",https://www.jumia.co.ke/tecno-spark-40-6.67-hd-up-to-8gb-ram-128gb-rom-dual-sim-50mp-5200-mah-led-watch-powerbank-airpods-325541835.html,train
best price for brand new chuwi laptop corebook x 7430u 512gb+16gb 14&quot; ips screen 2k ultra-smooth multitasking win 11 wifi6 bluetooth 5.2 65w usb-c pd charging color-gray 1001744092,https://www.kilimall.co.ke/listing/1001744092-Brand-New-Chuwi-Laptop-CoreBook-X-7430U-512GB16GB-14-IPS-Screen-2K-UltraSmooth-Multitasking-Win-11-WiFi6-Bluetooth-52-65W-USBC-PD-Charging,train
"perfect watch 10/10!!! top-notch, guaranteed satisfaction, and super fast delivery!!!",and delivery fast guaranteed notch perfect satisfaction super top watch,train
"best speaker ever, official. long lasting. don't miss this deal!!!",best deal don't ever lasting long miss official speaker this,test
unbeatable watch! improved! game changer! five stars!!!,changer five game improved stars unbeatable watch,train
i like it. just the way it should be,https://www.jumia.co.ke/oraimo-spacebuds-neo-anc-spatial-audio-true-wireless-earphones-light-gold-326145067.html,train
amazing shoe!!! long-lasting and limited stock! buy now and thank me later!!!,amazing and buy lasting later limited long now shoe stock thank,train
goood product. good sound bazz long battery time not hurting the ears,https://www.jumia.co.ke/oraimo-freepods-neo-enc-true-wireless-e-ar-buds-263388842.html,test
best price for redmi 15c 128gb rom 8(4+4) gb ram 6.9&#x27;&#x27; lcd 50mp main camera 8mp selfie camera 6000mah 33w fast charger android 15 xiaomi hyper os 2 mediatek side fingerprint smart phones + free gifts for you color-midnight black storage-128gb+ 8(4+4 )gb 1001491460,https://www.kilimall.co.ke/listing/1001491460-XIAOMI-REDMI-15C-128GB-8GB-RAM-69-50MP-Smartphone,train
best price for redmi 15c 128gb storage upto 8(4+4)gb ram 6.9&#x27;&#x27; fhd immersive display 50mp main cam +8mp front 6000mah 33w fast charger xiaomi hyper os side fingerprint smartphone smart phones color-midnight black storage-128gb+ 8(4+4 )gb 1001431457,https://www.kilimall.co.ke/listing/10004045425,train
enhance the charger. the charger was faulty,https://www.jumia.co.ke/itel-a90-6.6-4gb-ram-128gb-dual-sim-5000mah-black-1yr-wrty-314345157.html,test
i liked it fit for purpose. works as expected,https://www.jumia.co.ke/kuhl-kuhl-k2-20000mah-power-bank-high-capacity-portable-charger-for-phones-usb-devices-326556308.html,test
"so far, so good.. i like its features",https://www.jumia.co.ke/xiaomi-redmi-15-4g-6.9-8gb-ram-256gb-7000mah-black-25-months-warranty-325669155.html,train
clearing sale&gt;&gt;&gt;&gt;extension ; 4 way extension white with a 3m long cable which can withhold all home appliances,https://www.kilimall.co.ke/listing/1001729462-CLEARING-SALEEXTENSION-4-WAY-EXTENSION-WHITE-WITH-A-3M-LONG-CABLE-WHICH-CAN-WITHHOLD-ALL-HOME-APPLIANCES,train
best price for refurbished dell latitude 7280 intel core i5 - 6300u 6th generation @ 2.60ghz | 8gb ram | 256gb ssd | refurbished laptop computer | notebook | windows 11 and office installed | color-black 1001505808,https://www.kilimall.co.ke/listing/1001505808-Refurbished-Dell-Latitude-7280-Laptop-Notebook,train
oraimo freepods neo enc earbuds. bass is ok. sound is clear. value for money,https://www.jumia.co.ke/oraimo-freepods-neo-enc-true-wireless-e-ar-buds-263388842.html,test
"lenovo thinkpad x390 yoga – intel core i5 8th gen, 16gb ram, 256gb ssd, 13.3&quot; full hd touchscreen, x360 convertible, windows 11 pro with ms office 2021, premium business laptop",https://www.kilimall.co.ke/listing/1001764995-Lenovo-ThinkPad-X390-Yoga-Intel-Core-i5-8th-Gen-16GB-RAM-256GB-SSD-133-Full-HD-Touchscreen-x360-Convertible-Windows-11-Pro-with-MS-Office-2021-Premium-Business-Laptop,train
i hate it. it looses network,https://www.jumia.co.ke/renewed-badili-samsung-galaxy-a20-smartphone-refurbished-android-phone-32gb-rom-3gb-ram-single-sim-black-free-32gb-memory-card.-203992828.html,train
amazing laptop!!! approved and best ever! buy now and thank me later!!!,amazing and approved best buy ever laptop later now thank,train
i like it. clear display. aesthetically pleasing,https://www.jumia.co.ke/infinix-smart-10-6.67-4gb-ram-64gb-dual-sim-5000-mah-4g-titanium-silver-1yr-wrty-325385273.html,train
refurbished apple macbook pro 13&quot; core i5 2.4ghz 8gb ram 500gb hdd (mid 2012) macos laptop silver + bag,https://www.kilimall.co.ke/listing/1001258085-Refurbished-Apple-MacBook-Pro-13-Core-i5-24GHz-8GB-RAM-500GB-HDD-Mid-2012-MacOS-Laptop-Silver-Bag,train
"best price for dell chromebook 3180 laptop computer, 11.6 inch laptop pc, intel celeron n3060, 4gb ram, 16gb ssd, web camera, wi-fi, bluetooth, hdmi, chrome os, refurb color-black 1001695736",https://www.kilimall.co.ke/listing/1001695736-DELL-Chromebook-3180-Laptop-Computer-116-Inch-Laptop-PC-Intel-Celeron-N3060-4GB-RAM-16GB-SSD-Web-Camera-WiFi-Bluetooth-HDMI-Chrome-OS-Refurb,train
">>>extension ; 4 way extension white with a 3m long cable which can withhold all home appliances"">",https://www.kilimall.co.ke/listing/1001729462-CLEARING-SALEEXTENSION-4-WAY-EXTENSION-WHITE-WITH-A-3M-LONG-CABLE-WHICH-CAN-WITHHOLD-ALL-HOME-APPLIANCES,train
i like it. its pretty cool thanks jumia,https://www.jumia.co.ke/oraimo-spacebuds-lite-sound360-anti-lost-true-wireless-earbuds-black-326442264.html,train
"hp elitebook 830 g5/6, intel core i5 8th generation, refurbished laptop ,8gb ram &amp; 256 gb ssd storage, fhd",https://www.kilimall.co.ke/listing/1001765971-HP-EliteBook-830-G56-Intel-Core-i5-8Th-generation-Refurbished-laptop-8GB-RAM-256-GB-SSD-Storage-FHD,train
the sound and base. it might be small when you unbox it but the bass wooow,https://www.jumia.co.ke/oraimo-spacebox-wireless-bluetooth-speaker-portable-8w-fm-grey-317633439.html,val
unbeatable earbuds! top quality! ultimate! five stars!!!,earbuds five quality stars top ultimate unbeatable,train
wifi routers &amp; cctv systems,https://www.kilimall.co.ke/listing/1001663098-Haier-Vestwoods-Lithium-Battery-for-Home-Appliances,train
best price for [tech week] brand new realme note 50 90hz 6.74&quot; 128gb rom + 8(4+4)gb ram 5000mah 13mp al camera unisoc tiger t612 type-c 3-card slot smart phones side fingerprint phone color-midnight black storage-128gb + 8(4+4)gb 1000192744,https://www.kilimall.co.ke/listing/1000192744-realme-Note-50-90Hz-Smartphone,val
"i like it.. nice phone for simple use, long battery life",https://www.jumia.co.ke/simi-s240-feature-phone-2.4inch-dual-sim-card-2500mah-325418761.html,train
amazing speaker!!! order today and five star! buy now and thank me later!!!,amazing and buy five later now order speaker star thank today,test
"best price for brand new touchscreen lenovo chromebook notebook pc 11&quot; intel lpddr 4gb 32gb storage chrome os ash gray portable laptop plus free wireless mouse, otg adapter and free 16gb flash disk color-black 1001673674",https://www.kilimall.co.ke/listing/1001673674-Lenovo-Chromebook-11-Notebook-PC,train
"perfect earbuds 10/10!!! amazing, exclusive offer, and super fast delivery!!!",amazing and delivery earbuds exclusive fast offer perfect super,test
phone.is good. gifts like powerbank are terrible,https://www.jumia.co.ke/tecno-spark-40-6.67-hd-8gb-ram-128gb-dual-sim-5200mah-grey-free-led-watchearpodspowerbank-323701040.html,train
i dont like it. left ear piece ain't working,https://www.jumia.co.ke/bensoo-m10-bluetooth-headsets-wireless-earphones-earbuds-ear-325032055.html,test
"best price for refurbished panasonic cf-mx4 x360 laptop intel core i5 5th gen processor, 4gb ram, 128gb ssd storage, windows 10, 2-in-1 convertible business and student laptop color-gray 1001362919",https://www.kilimall.co.ke/listing/1001362919-Lenovo-CFMX4-Laptop-i5-5th-Gen-4GB-128GB-SSD,val
this shoe changed my life!!! long lasting. best-selling. order today!!!,best changed lasting life long order selling shoe this today,train
[tech week] brand new samsung galaxy a06 64gb+4gb mtk helio g85 (12nm) 50mp dual camera 6.7&quot; large display 5000mah 25w type-c charge android 14 dual sim smart phones side fingerprint unlock phone,https://www.kilimall.co.ke/listing/1000299072-Samsung-Galaxy-A06-64GB-50MP-5000mAh,train
best price for high strength steel pipe high load-bearing capacity 5-layer simple assemble shoe rack floor coat and hat rack shoe integrated household storage living room bathroom hangers hall rack color-black size-as picture 2448926,https://www.kilimall.co.ke/listing/17969350,train
"redmi 15. i honestly l0ve the phone, and i also received the buds as indicated. thanks so much jumia for your fast delivery",https://www.jumia.co.ke/xiaomi-redmi-note-15-6.8-6gb-ram-128gb-6000mah-black-25-months-warranty-free-buds-6-play-326643216.html,train
great product. affordable price,https://www.jumia.co.ke/htc3288qs-32-inch-qled-smart-android-tv-black1yr-wrty-vitron-mpg9595721.html,train
unbeatable blender! official! best buy! five stars!!!,best blender buy five official stars unbeatable,train
baby phone toy music sound telephone sleeping toys with teether simulation phone kids infant early educational learning toy birthday gift,https://www.kilimall.co.ke/listing/10004787655-Baby-Phone-Toy-Music-Sound-Telephone-Sleeping-Toys-With-Teether-Simulation-Phone-Kids-Infant-Early-Educational-Learning-Toy-Birthday-Gift-Pink,train
electromate 2 burner stainless steel gas cooker – durable tabletop lpg stove with brass burners &amp; flame control – compact cooking appliance for home use,https://www.kilimall.co.ke/listing/10002226085-ElectroMate-2-Burner-Stainless-Steel-Gas-Cooker-Durable-Tabletop-LPG-Stove-with-Brass-Burners-Flame-Control-Compact-Cooking-Appliance-for-Home-Use-Silver,train
i like it. just as i expected,https://www.jumia.co.ke/oraimo-spacebuds-lite-deep-bass-clear-calls-and-immersive-360-sound-40-hr-playtime-true-wireless-earbuds-black-325461606.html,train
camera quality. the photo quality is good and the functionality is easy,https://www.jumia.co.ke/infinix-hot-60i-4g-6.7-6gb-ram-128gb-5160mah-dual-sim-sleek-black-1yr-wrty-324932236.html,test
"i like it. nice phone, delivered on time",https://www.jumia.co.ke/infinix-hot-60i-4g-6.7-6gb-ram-128gb-5160mah-dual-sim-sleek-black-1yr-wrty-324932236.html,test
2pcs men&#39;s fashion classic mens watches versatile trend business calendar quartz watch alloy bracelet,https://www.kilimall.co.ke/listing/19879727-2PCS-Mens-Fashion-Classic-Mens-Watches-Versatile-Trend-Business-Calendar-Quartz-Watch-Alloy-Bracelet-Golden-shell-black-belt,train
"mali ni legit, bei perfect. battery lasts , speakers nazo ukivaa eka ngoma, sahau stress ????????????",https://www.jumia.co.ke/oraimo-necklace-lite-wireless-headphones-call-vibration-30hr-playtime-black-312418741.html,val
unbeatable laptop! must-have! shop now! five stars!!!,five have laptop must now shop stars unbeatable,train
"excellent. the case looks white most of the time, but the light gold is visible in a certain lighting, the buds are a plain white too",https://www.jumia.co.ke/oraimo-spacebuds-neo-anc-spatial-audio-true-wireless-earphones-light-gold-326145067.html,train
in love with the phone. good working condition,https://www.jumia.co.ke/samsung-galaxy-a06-6.7-display-4gb-ram-64gb-rom-dual-sim-50mp-camera-5000mah-bluefree-gifts-306245903.html,test
"ships from nairobi central , select an address to view delivery times.",https://www.kilimall.co.ke/listing/1000332494-XIAOMI-Redmi-14C-128GB-Storage-Up-to-8GB-Ram-50MP-AI-Dual-Camera-Immersive-688-HD-Display-Up-to-120Hz-Refresh-Rate-Dual-Sim-5160mAh-Type-Battery-Elegant-Glass-Back-Cover-Smart-Phone,train
best price for limeted time deals!!samsung galaxy a06 128gb+4gb mtk helio g85 (12nm) 50mp dual camera 6.7&quot; large display 5000mah 25w type-c charge android 14 smart phones side fingerprint unlock phone+freebies color-light blue storage-128 + 4 1001031918,https://www.kilimall.co.ke/listing/1001031918-LIMETED-TIME-DEALSSamsung-Galaxy-A06-128GB4GB-MTK-Helio-G85-12nm-50MP-Dual-Camera-67-Large-Display-5000mAh-25W-TypeC-Charge-Android-14-Smart-Phones-Side-Fingerprint-Unlock-phoneFREEBIES,train
brand new samsung galaxy a16 128gb+4gb 6.7&quot; super amoled d 50mp triple camera android 14 mediatek helio g99 5000mah 25w type-c charge smart phones phone+free gifts,https://www.kilimall.co.ke/listing/1001352979-Samsung-Galaxy-A16-128GB-Smartphone,val
my view. the bass man! i just love everything about it❤️,https://www.jumia.co.ke/htc3288qs-32-inch-qled-smart-android-tv-black1yr-wrty-vitron-mpg9595721.html,train
gifts. check on your gifts very poor .bt the phone is good,https://www.jumia.co.ke/redmi-15c-byxiaomi-6.9-4gb-ram-128gb-6000mah-dual-sim-1-year-warranty-black-ledwatchearpodscablecardreaderpowerbank-325233796.html,val
